text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
RT @amms28: Use of black money converted before demonetization.(2017) https://t.co/WLZ4PD7vyh,False,0,,2017-04-12 06:25:09,False,,8.520449022002545e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SRIPATI4U,2,True,False
Demonetization? Keep Calm and Carry On! The internet is a free place now. What if it wasn't? https://t.co/eGGwAAIV0K,False,1,,2017-04-12 06:24:10,False,,8.520446526517492e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prescurt19,0,False,False
"RT @SpencerKarter: To End #AdSenseGate #PRnightmare at #YouTube.
1.)Fire Susan Wojcicki
2.)Eliminate Advertiser Friendly
3.)End Demonetizat",False,0,,2017-04-12 06:20:36,False,,8.520437565639066e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jamesjimcie,1,True,False
The latest The Demonetization Daily! https://t.co/A8MpGe4698 Thanks to @Amor_y_Rabia #news,False,0,,2017-04-12 06:14:27,False,,8.520422072634694e+17,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",mituamin,0,False,False
"Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2642><U+FE0F> https://t.co/0jOTXeMFXa",False,73,,2017-04-12 06:12:56,False,,8.520418273057012e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",attomeybharti,106,False,False
@digvijaya_28 @inshorts I strongly hope that you fight the next general election too on the premise of failed demonetization exercise.,False,0,digvijaya_28,2017-04-12 06:06:59,False,8.520395193269699e+17,8.520403316168991e+17,371730289.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PainChant4U,0,False,False
"Saving his life as important as you let them 150+ die in demonetization scheme. Difference is only, this will give https://t.co/HXFIT5zPH0",False,0,,2017-04-12 05:59:41,True,,8.520384911562629e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AapkaSumo,0,False,False
"These ppl had no idea about demonetization &amp; its effects. All their suggestions are useless, as they know nothing a https://t.co/RKX04aS8Fc",False,0,,2017-04-12 05:57:23,True,,8.520379157732393e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Unified_Human,0,False,False
"To End #AdSenseGate #PRnightmare at #YouTube.
1.)Fire Susan Wojcicki
2.)Eliminate Advertiser Friendly
3.)End Demonetization #SaveYouTube",False,0,,2017-04-12 05:54:13,False,,8.520371184277748e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SpencerKarter,1,False,False
RT @Sweetseii: @John_Miller_GLR This is coz of Demonetization #IncrementPremierLeague,False,0,,2017-04-12 05:51:58,False,,8.520365524273562e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sm_influencer,1,True,False
@John_Miller_GLR This is coz of Demonetization #IncrementPremierLeague,False,0,John_Miller_GLR,2017-04-12 05:50:22,False,8.520314304608174e+17,8.520361476896686e+17,2285014032.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sweetseii,1,False,False
RT @SpencerKarter: I hope #KarmaBites @SusanWojcicki because of #YouTube's #AdsenseGate aka #Demonetization #PRnightmare. #FireSusanWojcick,False,0,,2017-04-12 05:49:43,False,,8.520359840026624e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jamesjimcie,1,True,False
RT @dimaagkoshot: Rules more complicated than demonetization https://t.co/01ZwCMFzCa,False,0,,2017-04-12 05:41:48,False,,8.52033991628673e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iH4RD1K,1,True,False
Rules more complicated than demonetization https://t.co/01ZwCMFzCa,False,4,,2017-04-12 05:36:59,False,,8.520327794412339e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dimaagkoshot,1,False,False
@achilles_sri @NSDLeGovernance Most pathetic service. CC executives said that delay is cos of demonetization and FY https://t.co/5fG1AbLq6T,False,0,achilles_sri,2017-04-12 05:36:35,True,8.488781121798676e+17,8.520326811476787e+17,304288943.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaffronGopa,0,False,False
Very less impact of demonetization on the travel plans as 90% are planning a summer vacation as opposed to 86% in 2 https://t.co/B6ZKmbzMfP,False,1,,2017-04-12 05:35:04,True,,8.520322974737777e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",marghospitality,1,False,False
"Please give a chance that persons who supported demonetization.
I am sure you take a quick action on that issue.
@narendramodi
@pmoindia",False,0,,2017-04-12 05:34:56,False,,8.520322648000512e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",DeepakMPrajapti,0,False,False
Only fools who believe in Demonetization !,False,0,,2017-04-12 05:34:25,False,,8.520321328724582e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saisarath999,0,False,False
"Dear sir
I am found 17000 rs in 500 and 1000 currency by mistake
We not deposit any amount in 500 or 1000 in Demonetization
@narendramodi",False,0,,2017-04-12 05:30:12,False,,8.520310733073285e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",DeepakMPrajapti,0,False,False
"Macro effects of #demonetization increasingly visible now, though decline slowing every month, still need to be war https://t.co/TWvnpJuAyP",False,0,,2017-04-12 05:28:42,True,,8.520306938949018e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",khanraza,0,False,False
@kamaalrkhan Yes people like u should be banned like the demonetization u r face is like an ugly pig,False,1,kamaalrkhan,2017-04-12 05:26:14,False,8.520293907665879e+17,8.520300760822004e+17,115622213.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anshul_barahate,0,False,False
@truth_prevails3 And @narendramodi by surprise steps like demonetization and raids on shell comp tried to break int https://t.co/6Uj20Fwz28,False,0,truth_prevails3,2017-04-12 05:24:44,True,8.520292274989957e+17,8.520296967200973e+17,2539525823.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",visnit25,0,False,False
"RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://",False,0,,2017-04-12 05:23:28,False,,8.520293801423092e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AshutoshMakup,49,True,False
"RT @raghuramrajang: Can cash -- or the end of cash -- end poverty in India?
https://t.co/fh5jfmuIZx",False,0,,2017-04-12 05:16:45,False,,8.520276900978442e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",barethia,1,True,False
When you know you're with the YouTube demonetization god! And the LZs <U+2764> https://t.co/2Ocf5SLewQ,False,19,,2017-04-12 05:14:45,False,,8.520271845374196e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",AlfredoMancuso,1,False,False
Demonetization critics at work again. https://t.co/yNWUfK6Gvp,False,0,,2017-04-12 05:09:13,False,,8.520257944528732e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Unified_Human,0,False,False
"The small fry in the RSS must be hopping mad Modi warned only Ambani .Adani &amp; top BJP ppl about #demonetization 
https://t.co/uMnIjYifGD",False,0,,2017-04-12 05:08:35,False,,8.520256334251539e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The_Indian_Goy,0,False,False
#OffendEveryoneIn4Words the #demonetization was useless.,False,0,,2017-04-12 05:03:29,False,,8.52024350479835e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KhotChaitanya,0,False,False
BJP MLA Bhawani Singh Rajawat Criticised Demonetization Move https://t.co/Usk2Fenucf https://t.co/ORygYI1034,False,0,,2017-04-12 05:02:59,False,,8.520242250701619e+17,,"<a href=""http://www.nationalherald.net"" rel=""nofollow"">National Herald News</a>",NHTweeting,0,False,False
RT @saritray2001: Easy solution? Call it anti-national to do cash transactions #demonetization https://t.co/vtVrOazhib,False,0,,2017-04-12 05:01:30,False,,8.520238523727053e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharroness,1,True,False
Give your business what it needs after demonetization. Boost your sales with a fully integrated payment solution #AtomPower,False,0,,2017-04-12 05:00:05,False,,8.520234937805783e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AtomTech_India,0,False,False
"@ndtv Mamata you earned this, you are going to pay for the Democide you  committed post demonetization. NDTV pls di https://t.co/hact8BbB8O",False,0,ndtv,2017-04-12 04:51:05,True,8.520146977170227e+17,8.520212273130209e+17,37034483.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Shantanu_Kasta,0,False,False
"@dna She earned this with her post demonetization crimes.Not astonished to hear this news,it was known this thing i https://t.co/HN1MVq6XXp",False,0,dna,2017-04-12 04:47:37,True,8.52008530924118e+17,8.520203548096102e+17,17710740.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Shantanu_Kasta,0,False,False
@ndtv It seems no-one here knows of her Democidal crimes she committed in WB since demonetization because none of t https://t.co/8M5c1mJgPi,False,1,ndtv,2017-04-12 04:40:42,True,8.520086112072008e+17,8.520186155743396e+17,37034483.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Shantanu_Kasta,0,False,False
"RT @ANTHONYBLOGAN: The thing about is I can review the demonetization, but it might take 24 hours.  By the time they reinstate it, peak vie",False,0,,2017-04-12 04:39:28,False,,8.52018305158103e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rickyyo2010,2,True,False
"#India #oil demand shrinks for third month amid demonetization drag. Read more: https://t.co/tGZOknduSE 
@vidyarthee",False,0,,2017-04-12 04:34:02,False,,8.520169381715517e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rishibhimtal,0,False,False
"Funny how demonetize includes the word demonize.

https://t.co/oTurfHuvfu
",False,0,,2017-04-12 04:32:09,False,,8.520164649785098e+17,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",RaptorRAF,0,False,False
@arunjaitley @FinMinIndia @PMOIndia No machine working in @TheOfficialSBI Wale estate thane branch no withdrawal. Demonetization failed.,False,0,arunjaitley,2017-04-12 04:17:41,False,,8.520128250064159e+17,2183816041.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahshukla,0,False,False
@arunjaitley @FinMinIndia @PMOIndia No money in @CorpBanking ATm in thane and Bhiwandi. Demonetization failed,False,0,arunjaitley,2017-04-12 04:16:41,False,,8.520125740318556e+17,2183816041.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahshukla,0,False,False
"#SupremeCourt ruling on #note exchange window in July

https://t.co/ZVup54iAh5
#demonetization #RBI",False,0,,2017-04-12 04:16:22,False,,8.520124911398257e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lexmeridian,1,False,False
RT @brumbyOz: How else do you think he comes up with such brilliant ideas like demonetization  petrol pump holiday etc etc https://t.co/xrc,False,0,,2017-04-12 04:10:27,False,,8.520110017297939e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imabhaygupta,1,True,False
Look at the timelines and numbers to see the impact of demonetization. https://t.co/bpd6YzPOCP,False,0,,2017-04-12 04:07:33,False,,8.520102752134185e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KanchenjungaEve,0,False,False
How else do you think he comes up with such brilliant ideas like demonetization  petrol pump holiday etc etc https://t.co/xrcX045AOo,False,3,,2017-04-12 04:05:33,False,,8.520097707980307e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brumbyOz,1,False,False
"As ATMs dry up despite 5 months post Demonetization, bankers hopefully the normalcy will return soon &amp; cash will be made available in ATMs.",False,19,,2017-04-12 04:05:24,False,,8.520097335401349e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashu3page,13,False,False
"15 Impacts of Demonetization on Economy, Investment https://t.co/2KD2xFkPoA #mutualfund #SIP #investment #wealth https://t.co/XUk3C0ap5b",False,0,,2017-04-12 04:03:22,False,,8.520092226276557e+17,,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",RoboAdviso,0,False,False
Wonder if Govt received more money than #RBI issued. SC non-committal on exchange of old notes https://t.co/bAGg3VxVb8 #Demonetization,False,0,,2017-04-12 04:02:44,False,,8.520090612853719e+17,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",krdpravin,0,False,False
@jayeshb did you join bzfd after demonetization and real estate crash? https://t.co/J8iOEgbfe6,False,1,jayeshb,2017-04-12 04:02:14,False,,8.520089342064476e+17,11399702.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prdyt,0,False,False
@dna Biased govt.We were forced to celebrate Christmas2016 festival during the difficult time of demonetization.Not https://t.co/jFV5X7E6ft,False,0,dna,2017-04-12 03:55:41,True,8.520047492390953e+17,8.520072867928351e+17,17710740.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martinv17,0,False,False
I liked a @YouTube video https://t.co/51Dc2mrjhR Sonu Nigam reveals how demonetization affected singers | #RSMMA,False,0,,2017-04-12 03:52:51,False,,8.520065726161101e+17,,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",mayur_sutone,0,False,False
Demonetization? Keep Calm and Carry On! https://t.co/8kI5GC5uue via @YouTube,False,0,,2017-04-12 03:46:11,False,,8.520048954943732e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PeterPeterson95,0,False,False
"Can cash -- or the end of cash -- end poverty in India?
https://t.co/fh5jfmuIZx",False,5,,2017-04-12 03:38:08,False,,8.520028694694707e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",raghuramrajang,1,False,False
"@RBI @arunjaitley  sir, are you going to release old notes data as it is almost 3 mnths post demonetization.Is reconciliation still nt over?",False,0,RBI,2017-04-12 03:35:22,False,,8.520021728165683e+17,478432912.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shamil_shah,0,False,False
RT @analyseasia: Hear @navkendar_IDC describe how the mobile wallets grabbed significant traction after #demonetization in #India  https://,False,0,,2017-04-12 03:33:08,False,,8.52001611790471e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",navkendar_IDC,1,True,False
"@RenukaJain6 @arjunrammeghwal Hypothetical, if Demonetization adjust it will too adjust for good. Goons and others https://t.co/Dq5JQh8B5d",False,0,RenukaJain6,2017-04-12 03:32:06,True,8.519964951045489e+17,8.52001352045568e+17,3314383418.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InderjeetKhann5,0,False,False
"@LongViewer $TSLA? You're kidding right? What next, you'll go to Mars and settle there? You have zero understanding https://t.co/he6hPRFtUt",False,0,LongViewer,2017-04-12 03:26:49,True,8.514888276673905e+17,8.52000023474602e+17,7.565367581505044e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BQInvstTraining,0,False,False
"@moneycontrolcom @arunjaitley So d lower rate would hit the income of poor &amp; enhance the profit of riche,richer&amp;d r https://t.co/EQqDGtoMSU",False,0,moneycontrolcom,2017-04-12 03:20:26,True,8.519964164992246e+17,8.519984161418281e+17,68927629.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamsrivas7,0,False,False
